ID,dia,tavg,tmin,tmax,insolacion,precipitacion,pmax,pmin,observatorio
3623,2019-06-24,"23,0","19,2","26,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3624,2019-06-25,"23,8","20,3","27,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3625,2019-06-26,"25,4","22,4","28,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3626,2019-06-27,"25,4","20,8","30,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3627,2019-06-28,"27,5","21,3","33,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3628,2019-06-29,"28,5","21,1","35,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3629,2019-06-30,"26,8","21,3","32,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3630,2019-07-01,"25,5","21,7","29,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3631,2019-07-02,"26,2","22,9","29,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3632,2019-07-03,"26,1","21,2","31,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3633,2019-07-04,"26,4","21,2","31,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3634,2019-07-05,"26,3","22,2","30,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3635,2019-07-06,"27,4","23,9","30,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3636,2019-07-07,"31,2","24,3","38,1",-999,"2,6",-999,-999,"VALÈNCIA, VIVEROS"
3637,2019-07-08,"25,8","23,3","28,3",-999,"3,9",-999,-999,"VALÈNCIA, VIVEROS"
3638,2019-07-09,"27,3","22,8","31,8",-999,"0,1",-999,-999,"VALÈNCIA, VIVEROS"
3639,2019-07-10,"25,3","21,7","28,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3640,2019-07-11,"26,6","22,3","31,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3641,2019-07-12,"27,5","22,7","32,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3642,2019-07-13,"27,6","24,7","30,4",-999,"0,4",-999,-999,"VALÈNCIA, VIVEROS"
3643,2019-07-14,"26,0","22,3","29,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3644,2019-07-15,"26,8","23,1","30,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3645,2019-07-16,"26,4","23,8","29,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3646,2019-07-17,-999,-999,-999,-999,"0,2",-999,-999,"VALÈNCIA, VIVEROS"
3647,2019-07-18,"25,9","22,5","29,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3648,2019-07-19,"25,9","22,6","29,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3649,2019-07-20,"26,4","22,3","30,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3650,2019-07-21,"27,1","23,7","30,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3651,2019-07-22,"27,2","22,4","32,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3652,2019-07-23,"27,9","22,5","33,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3653,2019-07-24,"28,0","22,3","33,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3654,2019-07-25,"27,2","23,1","31,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3655,2019-07-26,"26,6","23,0","30,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3656,2019-07-27,"29,2","22,1","36,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3657,2019-07-28,"25,4","22,0","28,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3658,2019-07-29,"26,6","21,9","31,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3659,2019-07-30,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3660,2019-07-31,-999,-999,-999,-999,"0,3",-999,-999,"VALÈNCIA, VIVEROS"
3661,2019-08-01,"25,4","22,1","28,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3662,2019-08-02,"26,2","22,6","29,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3663,2019-08-03,"26,0","22,4","29,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3664,2019-08-04,"26,7","22,6","30,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3665,2019-08-05,"26,7","22,9","30,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3666,2019-08-06,"28,2","25,4","31,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3667,2019-08-07,"28,7","24,1","33,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3668,2019-08-08,"30,0","24,3","35,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3669,2019-08-09,"32,2","22,9","41,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3670,2019-08-10,"29,3","26,6","32,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3671,2019-08-11,"29,0","25,6","32,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3672,2019-08-12,"27,6","24,6","30,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3673,2019-08-13,"25,7","23,5","27,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3674,2019-08-14,"26,2","22,5","29,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3675,2019-08-15,"26,6","22,8","30,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3676,2019-08-16,"27,0","24,5","29,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3677,2019-08-17,"26,4","23,0","29,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3678,2019-08-18,"27,3","23,9","30,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3679,2019-08-19,"28,2","25,2","31,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3680,2019-08-20,"27,0","24,2","29,9",-999,"4,0",-999,-999,"VALÈNCIA, VIVEROS"
3681,2019-08-21,"23,9","21,0","26,8",-999,"1,0",-999,-999,"VALÈNCIA, VIVEROS"
3682,2019-08-22,"24,4","19,0","29,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3683,2019-08-23,"25,6","19,7","31,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3684,2019-08-24,"25,1","20,2","30,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3685,2019-08-25,"25,4","21,0","29,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3686,2019-08-26,"25,0","21,5","28,4",-999,"4,3",-999,-999,"VALÈNCIA, VIVEROS"
3687,2019-08-27,"23,8","18,3","29,3",-999,"1,0",-999,-999,"VALÈNCIA, VIVEROS"
3688,2019-08-28,"23,8","18,7","29,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3689,2019-08-29,"25,8","21,1","30,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3690,2019-08-30,"26,6","22,0","31,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3691,2019-08-31,"26,8","21,6","31,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3692,2019-09-01,"27,1","22,1","32,1",-999,"8,7",-999,-999,"VALÈNCIA, VIVEROS"
3693,2019-09-02,"24,2","20,3","28,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3694,2019-09-03,"26,3","23,4","29,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3695,2019-09-04,"26,2","22,8","29,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3696,2019-09-05,"25,6","22,6","28,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3697,2019-09-06,"23,3","20,5","26,1",-999,"30,3",-999,-999,"VALÈNCIA, VIVEROS"
3698,2019-09-07,"22,2","19,3","25,2",-999,"0,1",-999,-999,"VALÈNCIA, VIVEROS"
3699,2019-09-08,"23,6","19,7","27,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3700,2019-09-09,"25,2","20,4","29,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3701,2019-09-10,"23,4","19,6","27,3",-999,"7,3",-999,-999,"VALÈNCIA, VIVEROS"
3702,2019-09-11,"18,4","15,4","21,3",-999,"28,3",-999,-999,"VALÈNCIA, VIVEROS"
3703,2019-09-12,"22,0","18,5","25,5",-999,"16,8",-999,-999,"VALÈNCIA, VIVEROS"
3704,2019-09-13,"21,0","18,7","23,4",-999,"15,8",-999,-999,"VALÈNCIA, VIVEROS"
3705,2019-09-14,"21,6","17,4","25,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3706,2019-09-15,"24,0","22,1","26,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3707,2019-09-16,"24,7","21,8","27,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3708,2019-09-17,"24,6","20,3","28,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3709,2019-09-18,"24,8","20,1","29,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3710,2019-09-19,"23,2","19,4","26,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3711,2019-09-20,"23,7","20,8","26,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3712,2019-09-21,"25,1","21,6","28,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3713,2019-09-22,"26,4","21,3","31,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3714,2019-09-23,"23,1","19,1","27,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3715,2019-09-24,"26,2","17,9","34,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3716,2019-09-25,"24,8","21,5","28,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3717,2019-09-26,"24,1","19,5","28,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3718,2019-09-27,"24,6","20,1","29,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3719,2019-09-28,"23,6","19,1","28,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3720,2019-09-29,"24,2","19,1","29,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3721,2019-09-30,"22,4","17,1","27,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3722,2019-10-01,"27,2","19,3","35,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3723,2019-10-02,"24,3","18,4","30,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3724,2019-10-03,"21,6","17,0","26,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3725,2019-10-04,"22,8","16,4","29,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3726,2019-10-05,"22,3","17,1","27,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3727,2019-10-06,"22,6","17,6","27,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3728,2019-10-07,"22,8","18,2","27,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3729,2019-10-08,"22,0","17,0","27,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3730,2019-10-09,"22,5","18,0","27,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3731,2019-10-10,"21,4","19,8","23,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3732,2019-10-11,"23,2","20,1","26,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3733,2019-10-12,"23,6","20,4","26,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3734,2019-10-13,"22,8","18,9","26,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3735,2019-10-14,"21,8","19,1","24,5",-999,"0,6",-999,-999,"VALÈNCIA, VIVEROS"
3736,2019-10-15,"19,7","14,8","24,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3737,2019-10-16,"19,8","13,2","26,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3738,2019-10-17,"22,1","14,9","29,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3739,2019-10-18,"23,4","18,2","28,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3740,2019-10-19,"23,8","18,4","29,1",-999,"2,0",-999,-999,"VALÈNCIA, VIVEROS"
3741,2019-10-20,"17,4","14,7","20,2",-999,"1,2",-999,-999,"VALÈNCIA, VIVEROS"
3742,2019-10-21,"17,2","12,4","22,1",-999,"10,0",-999,-999,"VALÈNCIA, VIVEROS"
3743,2019-10-22,"14,2","12,3","16,2",-999,"11,9",-999,-999,"VALÈNCIA, VIVEROS"
3744,2019-10-23,"16,0","11,9","20,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3745,2019-10-24,"18,0","11,7","24,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3746,2019-10-25,"18,8","12,6","24,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3747,2019-10-26,"17,7","12,2","23,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3748,2019-10-27,"18,7","13,9","23,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3749,2019-10-28,"18,0","14,1","21,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3750,2019-10-29,"19,0","13,3","24,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3751,2019-10-30,"20,4","14,5","26,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3752,2019-10-31,"23,2","17,6","28,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3753,2019-11-01,"23,6","17,2","30,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3754,2019-11-02,"24,2","20,4","28,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3755,2019-11-03,"22,2","19,0","25,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3756,2019-11-04,"21,3","17,8","24,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3757,2019-11-05,"18,0","14,5","21,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3758,2019-11-06,"17,4","11,9","23,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3759,2019-11-07,"17,8","12,6","23,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3760,2019-11-08,"14,4","10,2","18,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3761,2019-11-09,"16,4","12,4","20,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3762,2019-11-10,"14,8","11,1","18,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3763,2019-11-11,"14,4","9,0","19,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3764,2019-11-12,"16,5","11,8","21,2",-999,"0,7",-999,-999,"VALÈNCIA, VIVEROS"
3765,2019-11-13,"15,1","11,5","18,7",-999,"0,2",-999,-999,"VALÈNCIA, VIVEROS"
3766,2019-11-14,"12,9","8,9","16,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3767,2019-11-15,"12,5","7,7","17,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3768,2019-11-16,"12,2","6,6","17,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3769,2019-11-17,"11,2","6,5","15,9",-999,"0,3",-999,-999,"VALÈNCIA, VIVEROS"
3770,2019-11-18,"13,2","9,6","16,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3771,2019-11-19,"11,9","5,7","18,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3772,2019-11-20,"13,0","7,9","18,0",-999,"1,1",-999,-999,"VALÈNCIA, VIVEROS"
3773,2019-11-21,"12,0","7,3","16,6",-999,"0,1",-999,-999,"VALÈNCIA, VIVEROS"
3774,2019-11-22,"13,2","10,1","16,4",-999,"1,3",-999,-999,"VALÈNCIA, VIVEROS"
3775,2019-11-23,"15,4","11,9","19,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3776,2019-11-24,"15,0","9,9","20,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3777,2019-11-25,"18,2","13,3","23,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3778,2019-11-26,"18,8","13,6","24,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3779,2019-11-27,"18,8","15,5","22,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3780,2019-11-28,"17,0","14,1","20,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3781,2019-11-29,"19,1","15,2","23,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3782,2019-11-30,"17,6","11,8","23,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3783,2019-12-01,"16,8","13,0","20,6",-999,"0,2",-999,-999,"VALÈNCIA, VIVEROS"
3784,2019-12-02,"12,6","11,0","14,1",-999,"16,1",-999,-999,"VALÈNCIA, VIVEROS"
3785,2019-12-03,"11,4","9,1","13,8",-999,"18,7",-999,-999,"VALÈNCIA, VIVEROS"
3786,2019-12-04,"12,6","10,4","14,7",-999,"28,1",-999,-999,"VALÈNCIA, VIVEROS"
3787,2019-12-05,"12,2","11,0","13,3",-999,"14,5",-999,-999,"VALÈNCIA, VIVEROS"
3788,2019-12-06,"12,6","10,1","15,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3789,2019-12-07,"13,2","8,1","18,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3790,2019-12-08,"13,0","7,9","18,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3791,2019-12-09,"15,6","10,7","20,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3792,2019-12-10,"14,4","8,9","19,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3793,2019-12-11,"13,8","8,2","19,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3794,2019-12-12,"12,0","9,1","14,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3795,2019-12-13,"17,8","14,8","20,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3796,2019-12-14,"17,0","13,2","20,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3797,2019-12-15,"15,4","9,9","20,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3798,2019-12-16,"11,8","8,7","14,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3799,2019-12-17,"15,2","12,2","18,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3800,2019-12-18,"15,0","9,4","20,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3801,2019-12-19,"12,6","8,9","16,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3802,2019-12-20,"16,7","11,5","21,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3803,2019-12-21,"21,4","17,8","25,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3804,2019-12-22,"18,5","16,0","21,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3805,2019-12-23,"17,2","12,9","21,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3806,2019-12-24,"17,8","11,3","24,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3807,2019-12-25,"15,8","10,7","21,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3808,2019-12-26,"16,8","10,2","23,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3809,2019-12-27,"13,6","8,4","18,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3810,2019-12-28,"10,6","5,7","15,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3811,2019-12-29,-999,-999,-999,-999,-999,-999,-999,"VALÈNCIA, VIVEROS"
3812,2020-01-01,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3813,2020-01-02,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3814,2020-01-03,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3815,2020-01-04,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3816,2020-01-05,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3817,2020-01-06,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3818,2020-01-07,-999,-999,-999,-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3819,2020-01-08,"10,1","4,6","15,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3820,2020-01-09,"11,2","6,3","16,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3821,2020-01-10,"12,1","7,2","17,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3822,2020-01-11,"11,0","5,1","16,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3823,2020-01-12,"9,8","4,1","15,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3824,2020-01-13,"10,0","2,7","17,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3825,2020-01-14,"10,0","3,1","16,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3826,2020-01-15,"10,8","3,4","18,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3827,2020-01-16,"12,0","5,3","18,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3828,2020-01-17,"13,4","7,8","19,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3829,2020-01-18,"13,4","7,9","19,0",-999,"2,5",-999,-999,"VALÈNCIA, VIVEROS"
3830,2020-01-19,"10,4","6,6","14,3",-999,"23,7",-999,-999,"VALÈNCIA, VIVEROS"
3831,2020-01-20,"6,8","5,0","8,7",-999,"47,7",-999,-999,"VALÈNCIA, VIVEROS"
3832,2020-01-21,"10,3","7,8","12,8",-999,"33,3",-999,-999,"VALÈNCIA, VIVEROS"
3833,2020-01-22,"11,1","7,7","14,5",-999,"10,3",-999,-999,"VALÈNCIA, VIVEROS"
3834,2020-01-23,"10,0","5,6","14,5",-999,"0,2",-999,-999,"VALÈNCIA, VIVEROS"
3835,2020-01-24,"12,2","8,3","16,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3836,2020-01-25,"12,2","10,2","14,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3837,2020-01-26,"13,4","8,6","18,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3838,2020-01-27,"13,2","7,9","18,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3839,2020-01-28,"15,9","13,9","17,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3840,2020-01-29,"18,4","14,5","22,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3841,2020-01-30,"17,8","13,1","22,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3842,2020-01-31,"19,2","14,3","24,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3843,2020-02-01,"20,6","13,9","27,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3844,2020-02-02,"19,6","13,8","25,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3845,2020-02-03,"19,4","13,0","25,9",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3846,2020-02-04,"20,0","12,6","27,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3847,2020-02-05,"12,7","9,5","15,9",-999,"0,2",-999,-999,"VALÈNCIA, VIVEROS"
3848,2020-02-06,"11,8","7,6","15,9",-999,"0,1",-999,-999,"VALÈNCIA, VIVEROS"
3849,2020-02-07,"11,4","8,2","14,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3850,2020-02-08,"12,4","6,8","18,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3851,2020-02-09,"12,8","7,9","17,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3852,2020-02-10,"17,3","9,6","25,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3853,2020-02-11,"18,6","12,6","24,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3854,2020-02-12,"15,1","11,6","18,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3855,2020-02-13,"14,6","10,4","18,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3856,2020-02-14,"16,8","10,9","22,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3857,2020-02-15,"13,1","8,1","18,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3858,2020-02-16,"13,3","10,0","16,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3859,2020-02-17,"14,4","9,3","19,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3860,2020-02-18,"12,6","11,2","14,1",-999,"1,1",-999,-999,"VALÈNCIA, VIVEROS"
3861,2020-02-19,"13,8","11,2","16,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3862,2020-02-20,"12,7","7,6","17,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3863,2020-02-21,"12,4","7,4","17,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3864,2020-02-22,"12,4","6,4","18,3",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3865,2020-02-23,"13,6","7,2","20,1",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3866,2020-02-24,"14,8","8,3","21,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3867,2020-02-25,"17,6","9,0","26,2",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3868,2020-02-26,"16,6","10,1","23,0",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3869,2020-02-27,"17,0","8,4","25,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3870,2020-02-28,"18,0","12,2","23,8",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3871,2020-02-29,"16,9","10,2","23,6",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3872,2020-03-01,"18,6","14,8","22,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3873,2020-03-02,"16,4","11,3","21,5",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3874,2020-03-03,"15,4","10,4","20,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3875,2020-03-04,"20,3","15,2","25,4",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
3876,2020-03-05,"19,2","15,6","22,7",-999,"0,0",-999,-999,"VALÈNCIA, VIVEROS"
